game_name,jumlah_pembelian,rata_rating,rata_playtime,skor_populer
Opscam - Body Cam Shooter,24,3.5833333333333335,92.72916666666667,11.921584773218736
Nicktoons & The Dice Of Destiny,24,3.5833333333333335,104.54166666666667,11.921584773218736
Puzzle Plowing A Field,24,3.5833333333333335,89.67916666666667,11.921584773218736
Spare Parts,23,3.652173913043478,114.85652173913043,11.906876707666356
Doki Doki Literature Club Plus!,23,3.652173913043478,90.97391304347826,11.906876707666356
Jumanji: Aventures Sauvages,23,3.652173913043478,116.7695652173913,11.906876707666356
Learn To Play Vol. 8 - Penalty Shootout,23,3.652173913043478,72.27391304347826,11.906876707666356
Beat Of Life,23,3.652173913043478,116.09130434782608,11.906876707666356
To Farm Lands,23,3.652173913043478,114.9608695652174,11.906876707666356
Lego Harry Potter : Années 5-7,23,3.652173913043478,104.36521739130436,11.906876707666356
Funky Lab Rat,23,3.652173913043478,81.08260869565218,11.906876707666356
Front Mission Evolved,23,3.652173913043478,94.68260869565216,11.906876707666356
Horn And Shields,23,3.652173913043478,97.9913043478261,11.906876707666356
Thief Snatch & Run,17,4.352941176470588,110.41176470588235,11.900337678809242
Timesplitters: Future Perfect,17,4.352941176470588,93.41176470588235,11.900337678809242
Aeon Attack,19,4.052631578947368,84.02105263157895,11.894519850369056
Against The Storm,19,4.052631578947368,120.14736842105265,11.894519850369056
Mass Effect 2,19,4.052631578947368,94.66315789473684,11.894519850369056
Say Cheese!,19,4.052631578947368,83.93684210526315,11.894519850369056
Urban Showdown,19,4.052631578947368,88.0,11.894519850369056
Octopath Traveler Ii Ps4＆Ps5,19,4.052631578947368,118.35789473684211,11.894519850369056
"Forests, Fields And Fortresses Ps4 & Ps5",19,4.052631578947368,120.8,11.894519850369056
Selfloss,19,4.052631578947368,110.74736842105263,11.894519850369056
Crystar,22,3.727272727272727,77.6590909090909,11.889041885363193
Stellar Blade,22,3.727272727272727,121.35909090909091,11.889041885363193
Knight With Tactics,22,3.727272727272727,110.05454545454545,11.889041885363193
Super Impossible Road,22,3.727272727272727,94.51818181818182,11.889041885363193
Table Mini Golf,22,3.727272727272727,103.69545454545455,11.889041885363193
Hidden Kittens: Kingdom Of Cats,22,3.727272727272727,127.05454545454545,11.889041885363193
Shopping Fever,22,3.727272727272727,91.53636363636363,11.889041885363193
Masters Bowling Hd,22,3.727272727272727,90.20454545454545,11.889041885363193
Finding Frankie,22,3.727272727272727,103.02727272727272,11.889041885363193
Cycle Chaser H-5,22,3.727272727272727,122.37727272727274,11.889041885363193
Damikira Ps4 & Ps5,22,3.727272727272727,95.16363636363636,11.889041885363193
"Ready, Steady, Ship!",22,3.727272727272727,116.16363636363636,11.889041885363193
Blazing Trail Ps4 & Ps5,27,3.3703703703703702,120.39629629629628,11.875026357274695
Farmer'S Life,21,3.8095238095238093,102.47142857142858,11.867514774849994
The Rumble Fish 2,21,3.8095238095238093,96.82380952380952,11.867514774849994
The Jumping Tofu: Turbo,21,3.8095238095238093,112.30952380952381,11.867514774849994
Armored Core V,21,3.8095238095238093,90.2,11.867514774849994
Idle Devils,21,3.8095238095238093,136.4047619047619,11.867514774849994
The Jumping Falafel: Turbo,21,3.8095238095238093,116.80952380952381,11.867514774849994
Maze: Interim Odyssey,26,3.423076923076923,111.0923076923077,11.866203255821562
Sky Roll!,26,3.423076923076923,104.49615384615385,11.866203255821562
Lost Words: Beyond The Page,18,4.166666666666667,106.21666666666667,11.858207950743212
The Jumping Orange - Ps4 & Ps5,18,4.166666666666667,108.58888888888889,11.858207950743212
Aew: Fight Forever,18,4.166666666666667,85.58888888888889,11.858207950743212
Raidou Remastered: The Mystery Of The Soulless Army Ps4 & Ps5,18,4.166666666666667,109.31666666666666,11.858207950743212
Mega Man 10,18,4.166666666666667,91.98888888888888,11.858207950743212
Mekorama,18,4.166666666666667,98.40555555555555,11.858207950743212
Explodemon!,18,4.166666666666667,97.03888888888889,11.858207950743212
Wraith (Vr),18,4.166666666666667,105.40555555555555,11.858207950743212
Royal Romances: Power Of The Chosen One Collector'S Edition,18,4.166666666666667,121.19444444444444,11.858207950743212
Forest Cafe Simulator,18,4.166666666666667,118.82222222222224,11.858207950743212
Arcade Archives Formation Z,18,4.166666666666667,100.12222222222222,11.858207950743212
Trombone Champ: Unflattened!,18,4.166666666666667,96.71111111111111,11.858207950743212
Alpha Warrior,18,4.166666666666667,93.91111111111111,11.858207950743212
Color Snake,18,4.166666666666667,113.47777777777777,11.858207950743212
Cosmophony,18,4.166666666666667,110.89444444444445,11.858207950743212
Lego Star Wars : La Saga Skywalker Ps4 & Ps5,18,4.166666666666667,87.66111111111111,11.858207950743212
Collie Call: Farm Of Tomorrow,16,4.5,91.56875,11.848612781022686
Aca Neogeo Samurai Shodown Iv,16,4.5,120.125,11.848612781022686
Run Like Hell!,16,4.5,87.79375,11.848612781022686
The Incredible Adventures Of Van Helsing Iii,16,4.5,126.94375,11.848612781022686
Hellblade: Senua’S Sacrifice,24,3.5416666666666665,104.1375,11.842439085849932
Wheel Riders,24,3.5416666666666665,87.82083333333333,11.842439085849932
Axiom Verge,24,3.5416666666666665,97.34166666666665,11.842439085849932
Everybody’S Golf: World Tour L'Intégrale,20,3.9,104.37,11.841617946280584
Hero Of Fate,20,3.9,105.56500000000001,11.841617946280584
Tavern Owner Simulator,20,3.9,97.825,11.841617946280584
A Bibelot: Tiret Sur Will,20,3.9,104.41,11.841617946280584
Racing Rebels Mud Clash,20,3.9,87.64,11.841617946280584
Démo Pixeljunk Eden,20,3.9,107.89000000000001,11.841617946280584
Locoroco Midnight Carnival,20,3.9,103.64500000000001,11.841617946280584
Lethis - Path Of Progress,20,3.9,98.03,11.841617946280584
Dynasty Warriors: Origins,20,3.9,117.19500000000001,11.841617946280584
Mortal Shell: Enhanced Edition,20,3.9,120.84,11.841617946280584
Parkitect: Deluxe Edition,20,3.9,112.085,11.841617946280584
Mugen Souls,20,3.9,99.30499999999999,11.841617946280584
Sky Fighter,20,3.9,116.88499999999999,11.841617946280584
Screw Master,20,3.9,103.165,11.841617946280584
Project 13: Taxidermy Trails,20,3.9,110.03,11.841617946280584
Les Bisounours : Libérez La Magie,20,3.9,108.51500000000001,11.841617946280584
Row Of Numbers,23,3.608695652173913,106.72608695652173,11.826764964337272
Friends Vs Friends,23,3.608695652173913,116.73478260869565,11.826764964337272
Utawarerumono: Prelude To The Fallen,23,3.608695652173913,104.17826086956521,11.826764964337272
Roots Of Pacha Ps4 & Ps5,23,3.608695652173913,110.58260869565218,11.826764964337272
Achilles: Legends Untold,23,3.608695652173913,112.05217391304348,11.826764964337272
Casual Sport Series: Tennis,23,3.608695652173913,94.71739130434783,11.826764964337272
Garden Witch Life,17,4.294117647058823,80.51764705882353,11.814494219204105
Just Deal With It!,17,4.294117647058823,99.99411764705881,11.814494219204105
Shin Megami Tensei: Lucifer'S Call,17,4.294117647058823,83.97058823529412,11.814494219204105
Eternights (Ps4 & Ps5),17,4.294117647058823,117.76470588235294,11.814494219204105
Borderlands: The Pre-Sequel,17,4.294117647058823,97.35882352941177,11.814494219204105
Alchemy Garden,17,4.294117647058823,102.83529411764707,11.814494219204105
Sonic The Hedgehog,17,4.294117647058823,103.94117647058823,11.814494219204105
Detective - The Test,17,4.294117647058823,120.34705882352942,11.814494219204105
Powerwash Simulator,17,4.294117647058823,96.62352941176471,11.814494219204105
Atelier Ryza 3: Alchemist Of The End & The Secret Key (Ps4 & Ps5),17,4.294117647058823,96.70588235294117,11.814494219204105
Dragon Ball Z: Kakarot Ps4 & Ps5,17,4.294117647058823,97.45294117647059,11.814494219204105
Smells Like A Mushroom,19,4.0,115.96842105263158,11.810535822128404
Monster Prom: Xxl,19,4.0,98.04736842105264,11.810535822128404
Evilup Ps4 & Ps5,19,4.0,116.03157894736842,11.810535822128404
Dnf Duel Ps5,19,4.0,111.46315789473685,11.810535822128404
Grounded Ps4 & Ps5,19,4.0,95.62631578947368,11.810535822128404
L'Amerzone - Le Testament De L'Explorateur,19,4.0,134.9842105263158,11.810535822128404
Blue Wednesday,19,4.0,103.03684210526316,11.810535822128404
Twisted Metal 4,19,4.0,116.65263157894738,11.810535822128404
The Black Within,19,4.0,98.14210526315789,11.810535822128404
Nickelodeon All-Star Brawl,19,4.0,111.26315789473684,11.810535822128404
Smoots Summer Games Ii,19,4.0,89.72631578947369,11.810535822128404
The Forest Cathedral,19,4.0,93.95263157894738,11.810535822128404
8-Bit Adventures 2,19,4.0,104.7578947368421,11.810535822128404
Undernauts: Labyrinth Of Yomi,19,4.0,96.69473684210527,11.810535822128404
Beat Heaven Symphony,19,4.0,96.56842105263158,11.810535822128404
Amanda The Adventurer,19,4.0,102.62105263157895,11.810535822128404
Cyber Mission Ps4 & Ps5,19,4.0,136.61052631578946,11.810535822128404
Wildmender,19,4.0,101.83157894736841,11.810535822128404
Time Trap: Hidden Objects,22,3.6818181818181817,92.1590909090909,11.807959056575367
Marvel Pinball,22,3.6818181818181817,85.55454545454546,11.807959056575367
Supermarket Owner Simulator: Business,22,3.6818181818181817,110.26818181818182,11.807959056575367
Boxville 2,22,3.6818181818181817,81.13181818181819,11.807959056575367
Evil Wizard,22,3.6818181818181817,91.57272727272726,11.807959056575367
Playstation All-Stars: Battle Royale (Ps Vita),22,3.6818181818181817,96.5,11.807959056575367
Pixel Ripped 1995,22,3.6818181818181817,120.75454545454545,11.807959056575367
Collie Call,22,3.6818181818181817,109.9090909090909,11.807959056575367
The Swapper,27,3.3333333333333335,92.76666666666667,11.798722612493622
Rally Arcade Classics,21,3.761904761904762,87.57142857142857,11.78545953269215
Persona 5,21,3.761904761904762,107.41428571428571,11.78545953269215
Perfect Ace 2: The Championships,21,3.761904761904762,128.84285714285713,11.78545953269215
Islanders: New Shores,21,3.761904761904762,96.92380952380952,11.78545953269215
Borderlands 3 Ps4 & Ps5,21,3.761904761904762,75.19047619047619,11.78545953269215
Monster Energy Supercross 25 - The Official Video Game,21,3.761904761904762,105.5047619047619,11.78545953269215
10 Pin: Champions Alley,21,3.761904761904762,93.11904761904762,11.78545953269215
Nickelodeon All-Star Brawl 2,21,3.761904761904762,105.8952380952381,11.78545953269215
Dadish 3D,21,3.761904761904762,88.72857142857143,11.78545953269215
Socom: Fireteam Bravo 3 – Démo,21,3.761904761904762,103.1952380952381,11.78545953269215
Scotland Yard – À La Poursuite De Mister X,21,3.761904761904762,109.55238095238094,11.78545953269215
Five Nights At Freddy'S: Security Breach,21,3.761904761904762,62.32380952380952,11.78545953269215
Creepy Tale: Ingrid Penance,21,3.761904761904762,83.74761904761905,11.78545953269215
The Jumping Sandwich,21,3.761904761904762,110.32857142857144,11.78545953269215
Resident Evil 3 Nemesis,25,3.44,109.64,11.7772652280269
Best Served Cold,25,3.44,101.536,11.7772652280269
The Jumping Kebab: Turbo,25,3.44,105.084,11.7772652280269
Blacktail,18,4.111111111111111,83.24444444444445,11.773281018348829
Démo De Tv Superstars,18,4.111111111111111,109.63333333333334,11.773281018348829
Tekken Tag Tournament 2,18,4.111111111111111,121.61666666666666,11.773281018348829
Food Boy,18,4.111111111111111,91.28333333333333,11.773281018348829
Garten Of Banban 2,18,4.111111111111111,104.10555555555555,11.773281018348829
Ghosts Of Tabor,18,4.111111111111111,101.46666666666667,11.773281018348829
Neon Bash,18,4.111111111111111,128.61111111111111,11.773281018348829
Snaky Snakes,18,4.111111111111111,106.57777777777778,11.773281018348829
The Jumping Choco Santa,18,4.111111111111111,94.17222222222222,11.773281018348829
Back 4 Blood : Édition Standard Ps4 & Ps5,18,4.111111111111111,100.17222222222222,11.773281018348829
Tc'S Ghost Recon Future Soldier,18,4.111111111111111,81.37777777777778,11.773281018348829
Démo Echochrome Micro,18,4.111111111111111,110.29444444444444,11.773281018348829
Young Bird Endless Flight,18,4.111111111111111,112.79444444444444,11.773281018348829
Le Seigneur Des Anneaux: La Guerre Du Nord,18,4.111111111111111,122.77222222222223,11.773281018348829
Steinsgate 0,18,4.111111111111111,93.69999999999999,11.773281018348829
The Baconing,24,3.5,102.17083333333333,11.763293398481126
Urban Trial Freestyle,24,3.5,116.52916666666665,11.763293398481126
Brain Show,24,3.5,87.42916666666666,11.763293398481126
Star Wars Demolition,16,4.4375,93.78125,11.76189130440167
Orchard Odyssey: Cherry Chase,16,4.4375,97.575,11.76189130440167
Wakeboarding Hd,16,4.4375,103.4875,11.76189130440167
Just Find It 4 Collector'S Edition,16,4.4375,124.86875,11.76189130440167
Pixeljunk Racers: 2Nd Lap,20,3.85,76.685,11.75859365659518
Archery Legend,20,3.85,92.505,11.75859365659518
Démo De Rage,20,3.85,73.58500000000001,11.75859365659518
Race Track Maniacs,20,3.85,104.0,11.75859365659518
Monster Truck Championship,20,3.85,106.005,11.75859365659518
Autonauts Ps4 & Ps5,20,3.85,104.5,11.75859365659518
The Jumping Stars,20,3.85,121.12,11.75859365659518
Cubic Riders,20,3.85,113.57000000000001,11.75859365659518
The Jackbox Naughty Pack,20,3.85,76.095,11.75859365659518
Motorcycle Club,20,3.85,93.66499999999999,11.75859365659518
Musical Vibes Rx,20,3.85,118.05499999999999,11.75859365659518
Pin Strike,20,3.85,96.285,11.75859365659518
Hook: Complete Edition,20,3.85,98.365,11.75859365659518
Rock Of Ages 3: Make & Break,20,3.85,116.71,11.75859365659518
Cyberpunk 2077,31,3.129032258064516,104.57096774193548,11.750747222219996
Being An Astronaut,23,3.5652173913043477,106.82608695652173,11.746653221008183
Warp,23,3.5652173913043477,96.50434782608696,11.746653221008183
Hyper Gunsport,23,3.5652173913043477,82.77826086956522,11.746653221008183
Party Golf,23,3.5652173913043477,93.81304347826087,11.746653221008183
Ragnarock,23,3.5652173913043477,90.9608695652174,11.746653221008183
Steel Defier Ps4 & Ps5,23,3.5652173913043477,87.36086956521739,11.746653221008183
Card Guesser: Red Or Black,23,3.5652173913043477,109.26521739130435,11.746653221008183
Dead Second,17,4.235294117647059,95.81764705882354,11.72865075959897
Escape First: Alchemist,17,4.235294117647059,105.25882352941177,11.72865075959897
Xcom: Enemy Unknown Plus,17,4.235294117647059,85.38823529411764,11.72865075959897
Genopanic,17,4.235294117647059,103.0764705882353,11.72865075959897
No Heroes Allowed! Vr,17,4.235294117647059,125.35882352941177,11.72865075959897
Snack And Quack,17,4.235294117647059,87.03529411764707,11.72865075959897
Pixeljunk Shooter,17,4.235294117647059,108.02941176470588,11.72865075959897
Battle Mythic Maidens Arena Ps4 & Ps5,17,4.235294117647059,100.03529411764706,11.72865075959897
Assault Suit Leynos 2 Saturn Tribute Ps4 & Ps5,17,4.235294117647059,83.60588235294118,11.72865075959897
Outbreak: Lost Hope,22,3.6363636363636362,114.78181818181817,11.72687622778754
Out Of Moves: Another Try,22,3.6363636363636362,86.80909090909091,11.72687622778754
Pack Spécial PlaystationPlus Darkstalkers Resurrection,22,3.6363636363636362,103.2090909090909,11.72687622778754
Hunt And Fight: Action Rpg,22,3.6363636363636362,106.93636363636364,11.72687622778754
Magic Exposure - Yuri Visual Novel Ps4 & Ps5,22,3.6363636363636362,101.64090909090909,11.72687622778754
Afterparty,22,3.6363636363636362,72.10909090909091,11.72687622778754
Memory Lost,19,3.9473684210526314,91.96842105263158,11.726551793887753
Super Street Fighter Iv Arcade Edition,19,3.9473684210526314,92.49473684210527,11.726551793887753
Extreme Cycling,19,3.9473684210526314,102.2,11.726551793887753
Playtv Live Chat Upgrade,19,3.9473684210526314,115.50526315789473,11.726551793887753
While We Wait Here,19,3.9473684210526314,97.90526315789474,11.726551793887753
Lots Of Things Collector'S Edition,19,3.9473684210526314,91.12631578947368,11.726551793887753
Donut Plus,19,3.9473684210526314,112.04736842105264,11.726551793887753
Playstation All-Stars Battle Royale,19,3.9473684210526314,103.6421052631579,11.726551793887753
Rogue Sentry Ps4 & Ps5,19,3.9473684210526314,116.55263157894737,11.726551793887753
Test Drive Unlimited 2,19,3.9473684210526314,97.7421052631579,11.726551793887753
Quiz Thiz Italy: Silver Edition,19,3.9473684210526314,96.92631578947368,11.726551793887753
Drive Me Crazy,19,3.9473684210526314,103.45263157894736,11.726551793887753
Cabela'S Big Game Hunter 2012,19,3.9473684210526314,95.41578947368421,11.726551793887753
Dinosaur Fossil Hunter,19,3.9473684210526314,114.37894736842104,11.726551793887753
Red Dead Redemption,19,3.9473684210526314,87.86842105263158,11.726551793887753
Cocktail Rush,19,3.9473684210526314,118.69473684210526,11.726551793887753
Smoots Crazy Wave,27,3.2962962962962963,103.12592592592593,11.722418867712546
Vanity Fair: The Pursuit,27,3.2962962962962963,98.22592592592592,11.722418867712546
Ppa Pickleball Tour 2025 Ps4 & Ps5,21,3.7142857142857144,106.69047619047619,11.703404290534305
Accolade Sports Collection (Qubyte Classics),21,3.7142857142857144,109.34285714285713,11.703404290534305
Grabitoons!,21,3.7142857142857144,100.28571428571429,11.703404290534305
Secret,21,3.7142857142857144,88.73333333333333,11.703404290534305
The Jumping Burger - Halloween Edition: Turbo,21,3.7142857142857144,86.76666666666667,11.703404290534305
Border Police: Contraband Simulator 2024,21,3.7142857142857144,109.64761904761905,11.703404290534305
Another Crab’S Treasure,21,3.7142857142857144,103.89047619047618,11.703404290534305
Tiny Cats,21,3.7142857142857144,93.5952380952381,11.703404290534305
Nascar 25,21,3.7142857142857144,94.18095238095238,11.703404290534305
Slime 3K: Rise Against Despot,21,3.7142857142857144,92.89047619047619,11.703404290534305
The Walking Dead – Season Pass,25,3.4,116.24,11.699077657370115
Dragon'S Dungeon,25,3.4,100.53200000000001,11.699077657370115
Devil May Cry Hd Collection,25,3.4,93.988,11.699077657370115
Overloop,18,4.055555555555555,97.77777777777777,11.688354085954447
Kingdom Shell,18,4.055555555555555,100.60555555555555,11.688354085954447
The Jumping Brownie: Turbo,18,4.055555555555555,108.61111111111111,11.688354085954447
Arcade Archives Twinbee,18,4.055555555555555,117.08333333333333,11.688354085954447
Alina Of The Arena Ps4 & Ps5,18,4.055555555555555,96.30000000000001,11.688354085954447
Motorstorm,18,4.055555555555555,104.35555555555555,11.688354085954447
Prince Of Persia,18,4.055555555555555,83.38333333333333,11.688354085954447
Dynasty Warriors 4,18,4.055555555555555,101.40555555555555,11.688354085954447
Color Recreator,18,4.055555555555555,100.71666666666667,11.688354085954447
Shin Megami Tensei: Persona3 Fes,18,4.055555555555555,132.19444444444446,11.688354085954447
Mech Robot: Mayhem Warrior Protocol,18,4.055555555555555,77.60555555555555,11.688354085954447
Biomutant Ps4 & Ps5,18,4.055555555555555,92.28888888888889,11.688354085954447
Construction Sim: City And Road Builder,18,4.055555555555555,96.1,11.688354085954447
Bulletstorm,18,4.055555555555555,112.78333333333333,11.688354085954447
Survival Zombie,18,4.055555555555555,81.20555555555556,11.688354085954447
X-Force Under Attack,24,3.4583333333333335,105.74583333333334,11.684147711112322
Windbound,20,3.8,105.39000000000001,11.675569366909775
Mars Farce,20,3.8,113.76500000000001,11.675569366909775
Cel Damage Overdrive,20,3.8,94.175,11.675569366909775
Chess Club,20,3.8,100.11,11.675569366909775
Recall: Empty Wishes,20,3.8,91.28,11.675569366909775
Disaster Band,20,3.8,96.785,11.675569366909775
Recompile,20,3.8,104.905,11.675569366909775
Faye Falling Ps4 & Ps5,20,3.8,93.765,11.675569366909775
Hillbilly Doomsday,20,3.8,96.11,11.675569366909775
Shinobido : Les Légendes Du Ninja [Psp],20,3.8,113.42999999999999,11.675569366909775
Cris Tales,16,4.375,101.1875,11.675169827780653
Rally Racing 2,16,4.375,93.95625,11.675169827780653
Sheltered,16,4.375,118.225,11.675169827780653
Vesper: Zero Light Edition,16,4.375,108.675,11.675169827780653
Monstrix Tcg Card Shop,16,4.375,124.63125,11.675169827780653
Farm Together 2,23,3.5217391304347827,94.88695652173914,11.666541477679099
Sonic Heroes,23,3.5217391304347827,126.81739130434784,11.666541477679099
Ball Shoot Aim Challenge,23,3.5217391304347827,96.9304347826087,11.666541477679099
Chernobylite Complete Edition,23,3.5217391304347827,97.45217391304348,11.666541477679099
Rugby 15,23,3.5217391304347827,97.19130434782609,11.666541477679099
Missile Command Delta,23,3.5217391304347827,115.5695652173913,11.666541477679099
Chromagun Vr,22,3.590909090909091,102.8409090909091,11.645793398999713
Black Widow: Recharged,22,3.590909090909091,104.69090909090909,11.645793398999713
Steamworld Build,22,3.590909090909091,111.91363636363636,11.645793398999713
My Name Is Mayo: Remayo,22,3.590909090909091,98.49545454545455,11.645793398999713
Vr Skater,22,3.590909090909091,123.28181818181817,11.645793398999713
Cat Girl Survivor,22,3.590909090909091,115.2409090909091,11.645793398999713
Hide & Dance!,22,3.590909090909091,91.31363636363636,11.645793398999713
Arcade Paradise Ps4 & Ps5,22,3.590909090909091,95.80454545454545,11.645793398999713
Powerbeatsvr,22,3.590909090909091,94.22272727272728,11.645793398999713
Sushirun,17,4.176470588235294,106.48823529411764,11.642807299993832
Crossy Road Castle,17,4.176470588235294,108.81764705882354,11.642807299993832
Darksiders Iii,17,4.176470588235294,115.51764705882353,11.642807299993832
Backfirewall_,17,4.176470588235294,115.85882352941177,11.642807299993832
The Magic Circle: Gold Edition,17,4.176470588235294,92.77058823529411,11.642807299993832
Hentai Princess,17,4.176470588235294,87.85882352941178,11.642807299993832
Alien Spidy - Trial,17,4.176470588235294,85.50588235294117,11.642807299993832
Real Boxing,17,4.176470588235294,118.24117647058823,11.642807299993832
The Exit 8,17,4.176470588235294,84.82941176470588,11.642807299993832
Cartoon Network: Punch Time Explosion Xl,17,4.176470588235294,84.04705882352941,11.642807299993832
Carrier Deck,17,4.176470588235294,98.18235294117646,11.642807299993832
Undisputed,19,3.8947368421052633,111.06315789473683,11.642567765647103
Mxgp 24: The Official Game,19,3.8947368421052633,107.4421052631579,11.642567765647103
Nocturnal Whispers,19,3.8947368421052633,124.24736842105263,11.642567765647103
Super Ninja Miner,19,3.8947368421052633,114.28947368421052,11.642567765647103
Persona4 Arena Ultimax,19,3.8947368421052633,106.40526315789474,11.642567765647103
The Old Ways,19,3.8947368421052633,98.8,11.642567765647103
Tales From Toyotoki: Arrival Of The Witch,19,3.8947368421052633,115.46315789473685,11.642567765647103
Ship Of Fools,19,3.8947368421052633,97.86842105263158,11.642567765647103
Akiba'S Trip: Undead & Undressed,19,3.8947368421052633,83.8578947368421,11.642567765647103
Mask Of Mists,19,3.8947368421052633,114.23684210526316,11.642567765647103
Dead Or Alive 5 Plus,19,3.8947368421052633,88.34210526315789,11.642567765647103
Electronauts,19,3.8947368421052633,108.88947368421053,11.642567765647103
Aery - Flow Of Time,19,3.8947368421052633,101.36315789473684,11.642567765647103
Pixicharm - Spikoin,19,3.8947368421052633,102.84736842105262,11.642567765647103
Without A Voice Ps4 & Ps5,19,3.8947368421052633,117.47894736842105,11.642567765647103
Korza Motor,19,3.8947368421052633,110.26842105263158,11.642567765647103
Invasion,21,3.6666666666666665,91.6047619047619,11.621349048376462
Kane & Lynch: Dead Men,21,3.6666666666666665,108.82857142857144,11.621349048376462
Disney Mission-G,21,3.6666666666666665,92.42380952380952,11.621349048376462
Sea Of Stars,21,3.6666666666666665,103.4,11.621349048376462
Tralalero Tralala Backrooms Pools,21,3.6666666666666665,100.42857142857143,11.621349048376462
Remember Valentine: Avatar Bundle,21,3.6666666666666665,105.97619047619048,11.621349048376462
Radioactive Dwarfs: Evil From The Sewers,21,3.6666666666666665,112.34761904761903,11.621349048376462
Gylt,21,3.6666666666666665,123.6952380952381,11.621349048376462
Criminal Cleaner Simulator,21,3.6666666666666665,90.69047619047619,11.621349048376462
Marvel'S Spider-Man Remastered,21,3.6666666666666665,94.62380952380951,11.621349048376462
Pilo And The Holobook,25,3.36,104.37200000000001,11.620890086713327
Control Ultimate Edition,15,4.533333333333333,128.52,11.611014981234197
Skautfold: Into The Fray,15,4.533333333333333,99.09333333333333,11.611014981234197
Bonkies,15,4.533333333333333,116.64,11.611014981234197
Atelier Meruru Plus: The Apprentice Of Arland,15,4.533333333333333,116.45333333333333,11.611014981234197
Save The Doge 2,24,3.4166666666666665,108.60833333333333,11.605002023743516
Romance Of The Three Kingdoms 8 Remake (Ps4 & Ps5),18,4.0,69.19444444444444,11.603427153560064
Cat Doctor,18,4.0,94.62222222222222,11.603427153560064
Cat Break Head To Head,18,4.0,114.67222222222222,11.603427153560064
Raiden Nova,18,4.0,132.61111111111111,11.603427153560064
Rise Of Industry 2,18,4.0,112.6,11.603427153560064
Green Hell Vr,18,4.0,88.55555555555556,11.603427153560064
S. Prysm Destroyer Ps4 & Ps5,18,4.0,73.36666666666666,11.603427153560064
Bodycam Zombie Waves,18,4.0,103.32777777777778,11.603427153560064
Warriors Orochi,18,4.0,90.33888888888889,11.603427153560064
The Jumping Noodles,18,4.0,111.30000000000001,11.603427153560064
Beautiful Desolation,18,4.0,92.71111111111111,11.603427153560064
Rocket Rumble,18,4.0,104.80000000000001,11.603427153560064
The Diofield Chronicle Ps4 & Ps5,18,4.0,121.21111111111112,11.603427153560064
Petoons Party,18,4.0,121.55000000000001,11.603427153560064
Potata: Fairy Flower,18,4.0,65.00555555555555,11.603427153560064
Monster Hunter Freedom 2 Essentials,18,4.0,84.35555555555555,11.603427153560064
Fabledom,18,4.0,84.66666666666667,11.603427153560064
Dating Stories Premium Edition,18,4.0,129.7611111111111,11.603427153560064
X-Out: Resurfaced,18,4.0,111.88888888888889,11.603427153560064
Kessen Iii,20,3.75,100.51,11.59254507722437
Car Mechanic Shop Simulator,20,3.75,113.55499999999999,11.59254507722437
Grieve,20,3.75,99.655,11.59254507722437
Tnt Racers,20,3.75,84.895,11.59254507722437
Space Invaders Infinity Gene,20,3.75,87.44500000000001,11.59254507722437
Démo Du Jeu Lego Jurassic World,20,3.75,103.72,11.59254507722437
Funny Alphabet,20,3.75,114.05,11.59254507722437
Megamind : Le Justicier Bleu [Psp],20,3.75,109.44000000000001,11.59254507722437
Sniper Ghost Warrior Contracts 2,20,3.75,70.51,11.59254507722437
Bodycam Stray Kitty,20,3.75,100.705,11.59254507722437
Rogue Legacy 2,20,3.75,83.91499999999999,11.59254507722437
Christmas Run 2,16,4.3125,106.0625,11.588448351159636
Megaquarium,16,4.3125,126.46875,11.588448351159636
Power Racing Bundle 3,16,4.3125,82.96875,11.588448351159636
Multigun,16,4.3125,93.71875,11.588448351159636
Contraband Border Police Simulator,16,4.3125,94.45625,11.588448351159636
The Sun And Moon,16,4.3125,126.7,11.588448351159636
Cronostase Electric Collection Ps4 & Ps5,16,4.3125,127.65625,11.588448351159636
Black Hole Pool,16,4.3125,98.78125,11.588448351159636
S.T.A.L.K.E.R. 2: Heart Of Chornobyl,16,4.3125,135.7125,11.588448351159636
Rocket Knight,16,4.3125,125.225,11.588448351159636
Remember Easter,16,4.3125,103.925,11.588448351159636
Sand Land Ps4 & Ps5,23,3.4782608695652173,110.9913043478261,11.586429734350007
Hi-Fi Rush,23,3.4782608695652173,103.35652173913044,11.586429734350007
Another World Mahjong Girl Ps4 & Ps5,28,3.1785714285714284,115.43571428571428,11.580682579602424
Street Riders [Psp],22,3.5454545454545454,100.40454545454546,11.564710570211885
Kite Fight,22,3.5454545454545454,104.96363636363635,11.564710570211885
Alien Breed: Impact,22,3.5454545454545454,110.25454545454545,11.564710570211885
Triangle Strategy,22,3.5454545454545454,101.43636363636364,11.564710570211885
Leila,22,3.5454545454545454,110.77727272727272,11.564710570211885
Pipistrello And The Cursed Yoyo,22,3.5454545454545454,120.38181818181819,11.564710570211885
Snooker 19,22,3.5454545454545454,85.10454545454546,11.564710570211885
1-2-Word Search!,22,3.5454545454545454,108.09545454545454,11.564710570211885
Death Come True,22,3.5454545454545454,100.53181818181817,11.564710570211885
Discovery Tour: Viking Age,22,3.5454545454545454,90.36363636363636,11.564710570211885
Aero Cosmos,19,3.8421052631578947,98.57368421052632,11.55858373740645
